rank,udise_code,school,address,school_lat,school_lng,settlement,cluster,zone,distance_m,is_nearest
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Keshava Nagar,JJR Nagar,Central,2760,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Sharif Nagar,Yeshwantpur,West,2799,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Vinayaka Slum,Peenya - West,West,2922,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Nagamma Nagar,JJR Nagar,Central,3288,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Bhakshi Garden I & II,KR Market,Central,3345,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Saw Mill Lane,KR Market,Central,3352,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Bhangi Colony,KR Market,Central,3416,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Sidhartha Nagar,KR Market,Central,3426,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Handigudisalu,Majestic,North,3458,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Cheluvadipalya,KR Market,Central,3463,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Velmurugapuram,KR Market,Central,3501,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,IPD Salappa Layout,Rayapuram,Central,3511,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Jolly Mohalla,KR Market,Central,3534,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Anjanappa Garden I & II,KR Market,Central,3566,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Old Pension Mohalla,KR Market,Central,3592,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,VS Garden,Rayapuram,Central,3596,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Harikunte,Rayapuram,Central,3614,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,JJR Nagar North,Rayapuram,Central,3698,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Giripuram,KR Market,Central,3702,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Anandapuram I & II,KR Market,Central,3823,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Adimoola Compound,KR Market,Central,3859,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Anjaneya Temple,KR Market,Central,3864,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,JJR Nagar South,Rayapuram,Central,3910,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Tippu Nagar,KR Market,Central,3923,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,Thimmenahalli,Nagarbhavi,Central,3953,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,New Tharagupet,KR Market,Central,3975,no
9,29280503813,BBMP HIGH SCHOOL LAGGERE,"BBMP HIGH SCHOOL, LAGGERE, BENGALURU",12.9969935,77.567462,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,3982,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Tippu Nagar,KR Market,Central,381,yes
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Anjaneya Temple,KR Market,Central,399,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Adimoola Compound,KR Market,Central,449,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Anandapuram I & II,KR Market,Central,520,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Giripuram,KR Market,Central,547,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Anjanappa Garden I & II,KR Market,Central,603,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Old Pension Mohalla,KR Market,Central,663,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,JJR Nagar South,Rayapuram,Central,759,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Bhangi Colony,KR Market,Central,778,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Sidhartha Nagar,KR Market,Central,810,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Cheluvadipalya,KR Market,Central,841,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Velmurugapuram,KR Market,Central,853,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,JJR Nagar North,Rayapuram,Central,859,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Nagamma Nagar,JJR Nagar,Central,895,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Farookhiya Nagar I & II,JJR Nagar,Central,1041,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Bhakshi Garden I & II,KR Market,Central,1041,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Saw Mill Lane,KR Market,Central,1051,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,New Tharagupet,KR Market,Central,1075,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Jolly Mohalla,KR Market,Central,1101,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Harikunte,Rayapuram,Central,1112,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Boomatha Seva Sangha,JJR Nagar,Central,1155,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Janata Colony,JJR Nagar,Central,1279,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,VS Garden,Rayapuram,Central,1368,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Vinayaka Nagar,JJR Nagar,Central,1391,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,IPD Salappa Layout,Rayapuram,Central,1426,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Keshava Nagar,JJR Nagar,Central,1436,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Handigudisalu,Majestic,North,1481,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Devarajurs Nagar,JJR Nagar,Central,1508,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Vinny Colony,JJR Nagar,Central,1536,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,1559,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Ashwath Nagar,JJR Nagar,Central,1594,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,VST colony,Majestic,North,1692,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Arfath Nagar I & II,JJR Nagar,Central,1741,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Sanjay Nagar,JJR Nagar,Central,1786,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Gada,JJR Nagar,Central,1878,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Gopalpura,Majestic,North,1887,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Minerva Mill,Majestic,North,1941,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Narasimaiah Colony,JJR Nagar,Central,2124,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Gurappa Garden,KR Market,Central,2234,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Vinoba nagar,KR Market,Central,2326,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Himalaya Huts,Majestic,North,2338,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Ramanna Garden,KR Market,Central,2401,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,AK Colony,JJR Nagar,Central,2513,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,AK Badavane,JJR Nagar,Central,2599,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Lakshmanapuri,Majestic,North,2645,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Sarkari Oni,Yeshwantpur,West,2706,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Okalipuram,Majestic,North,2715,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Ambedkar Nagar-97,Majestic,North,2739,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,JCW Nagar,Majestic,North,2877,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Venkateshwara slum,Nagarbhavi,Central,2910,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Hanumanthappa Colony,Majestic,North,2969,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Vivekananda Nagar,Majestic,North,2976,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,VV Giri colony,Majestic,North,2995,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Rasaldhar Street,Majestic,North,3082,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Hanumanthapura,Majestic,North,3185,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Kasturi Nagar,Majestic,North,3203,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Gawtham Nagar,Majestic,North,3282,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Srirampura,Majestic,North,3326,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,RKS,Majestic,North,3377,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Ganapathi Slum,Nagarbhavi,Central,3412,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Thimmenahalli,Nagarbhavi,Central,3419,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Swathanthra Nagar,Majestic,North,3423,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Dayananda Nagar,Majestic,North,3476,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Railway Station/Ambedkar Nagar,Majestic,North,3522,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Chamundi Slum,Nagarbhavi,Central,3619,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Corporation Colony,Nagarbhavi,Central,3719,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Veerabhadra Nagar,Nagarbhavi,Central,3818,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Valluvarpurm,Majestic,North,3859,no
10,29200802255,BBMP HIGH SCHOOL CHAMARAJAPETE,BBMP HIGH SCHOOL CHAMARAJAPET BENGALOORU-560018,12.95972,77.56327,Kanaka Nagar,Nagarbhavi,Central,3921,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Hoysala Nagar,Nagarbhavi,Central,407,yes
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Krishnappa Garden,Yeshwantpur,West,485,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Nanjarasappa Badavane,Nagarbhavi,Central,819,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Kurilingappa Garden,Nagarbhavi,Central,1068,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Kanaka Nagar,Nagarbhavi,Central,1178,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Devegowda slum,Nagarbhavi,Central,1306,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Patankot,Nagarbhavi,Central,1374,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Gangondanahalli,Nagarbhavi,Central,1569,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Sarkari Oni,Yeshwantpur,West,2317,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Corporation Colony,Nagarbhavi,Central,2324,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Thimmenahalli,Nagarbhavi,Central,2439,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Venkateshwara slum,Nagarbhavi,Central,2449,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Sumanahalli,Peenya North,North,2473,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Kottigepalya,Peenya North,North,2484,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Ambedkar Quarters,Nagarbhavi,Central,2614,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Ambedkar Nagar-105,Nagarbhavi,Central,2614,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,AK Colony,JJR Nagar,Central,2784,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Ganapathi Slum,Nagarbhavi,Central,2870,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Gada,JJR Nagar,Central,2953,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Atmajyothi Nagar,Ullalu,West,2993,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,AK Badavane,JJR Nagar,Central,3058,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Arfath Nagar I & II,JJR Nagar,Central,3085,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Narasimaiah Colony,JJR Nagar,Central,3182,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Devarajurs Nagar,JJR Nagar,Central,3291,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,7th & 8th Mn Rd Padarayanapura,JJR Nagar,Central,3354,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,D'souza Nagar,Nagarbhavi,Central,3412,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Vinayaka Nagar,JJR Nagar,Central,3416,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Sanjay Nagar,JJR Nagar,Central,3484,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Mutthurayana Nagar,Nagarbhavi,Central,3485,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Janata Colony,JJR Nagar,Central,3520,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Veerabhadra Nagar,Nagarbhavi,Central,3602,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Boomatha Seva Sangha,JJR Nagar,Central,3668,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,VS Garden,Rayapuram,Central,3748,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Javaregoudana Doddi,Nagarbhavi,Central,3751,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Handigudisalu,Majestic,North,3757,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,IPD Salappa Layout,Rayapuram,Central,3763,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Farookhiya Nagar I & II,JJR Nagar,Central,3772,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Chamundi Slum,Nagarbhavi,Central,3800,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Ambedkar Nagar,Ullalu,West,3819,no
11,29200802626,MAHANAGAR PALIKE BYRAVESHWARANAGARA,"BYRAWESHAWARA NAGARA, NAGARABHAVI MAIN ROAD",12.96396,77.51921,Harikunte,Rayapuram,Central,3972,no
12,29280500881,BBMP BOYS AND GIRLS HS GANDHINAGAR,BBMP BOYS AND GIRLS HIGH SCHOOL GANDHINAGAR BAGNALORE 56009,12.97789,77.579773,Himalaya Huts,Majestic,North,412,yes
